Players	Avg eff	Num of games	Link
CIken, MKQ, Triqueon	1.39	1	https://hanab.live/history/CIken/MKQ/Triqueon
Cadenza, maddys, maxeymo, maxupicchu, Simon	1.39	1	https://hanab.live/history/Cadenza/maddys/maxeymo/maxupicchu/Simon
CaitlinSmith, Lanvin, rahsosprout	1.39	1	https://hanab.live/history/CaitlinSmith/Lanvin/rahsosprout
ChristopheAF, HelanaAshryvr, Lanvin, rz	1.39	1	https://hanab.live/history/ChristopheAF/HelanaAshryvr/Lanvin/rz
ChristopheAF, Lanvin, MangoPie	1.39	1	https://hanab.live/history/ChristopheAF/Lanvin/MangoPie
ChristopheAF, Lanvin, TheDaniMan	1.39	1	https://hanab.live/history/ChristopheAF/Lanvin/TheDaniMan
ChristopheAF, MangoPie, vEnhance	1.39	1	https://hanab.live/history/ChristopheAF/MangoPie/vEnhance
ChristopheAF, doctorabi, hakha3	1.39	1	https://hanab.live/history/ChristopheAF/doctorabi/hakha3
ChristopheAF, doctorabi, melwen, XMIL	1.39	1	https://hanab.live/history/ChristopheAF/doctorabi/melwen/XMIL
ChristopheAF, frosty104, Lel0uch, TimeHoodie	1.39	1	https://hanab.live/history/ChristopheAF/frosty104/Lel0uch/TimeHoodie
ChristopheAF, indego, MangoPie	1.39	1	https://hanab.live/history/ChristopheAF/indego/MangoPie
ChristopheAF, jeff10, Lanvin	1.39	1	https://hanab.live/history/ChristopheAF/jeff10/Lanvin
ChristopheAF, nitawa, Nitrate2, Pablo-	1.39	1	https://hanab.live/history/ChristopheAF/nitawa/Nitrate2/Pablo-
Cocorifle, kappatosity, ricardodd	1.39	1	https://hanab.live/history/Cocorifle/kappatosity/ricardodd
Cory, DMoney, florrat2, James	1.39	1	https://hanab.live/history/Cory/DMoney/florrat2/James
Cory, James, wortel	1.39	1	https://hanab.live/history/Cory/James/wortel
Cynas, Kyle, TimeHoodie	1.39	1	https://hanab.live/history/Cynas/Kyle/TimeHoodie
Cynas, kimbifille, Kyle	1.39	1	https://hanab.live/history/Cynas/kimbifille/Kyle
Cynas, macanek, wshull	1.39	1	https://hanab.live/history/Cynas/macanek/wshull
DMoney, Dr_Kakashi, kimbifille	1.39	1	https://hanab.live/history/DMoney/Dr_Kakashi/kimbifille
DMoney, Dr_Kakashi, will.i.am	1.39	1	https://hanab.live/history/DMoney/Dr_Kakashi/will.i.am
DMoney, Fireheart, Libster, Romain672	1.39	1	https://hanab.live/history/DMoney/Fireheart/Libster/Romain672
DMoney, Fireheart, florrat2, James	1.39	1	https://hanab.live/history/DMoney/Fireheart/florrat2/James
DMoney, IAMJEFF, TheDaniMan	1.39	1	https://hanab.live/history/DMoney/IAMJEFF/TheDaniMan
DMoney, Kyle, narabio	1.39	1	https://hanab.live/history/DMoney/Kyle/narabio
DMoney, MarkusKahlsen, padi, will.i.am	1.39	1	https://hanab.live/history/DMoney/MarkusKahlsen/padi/will.i.am
DMoney, ReaverSe, sinuni_hung	1.39	1	https://hanab.live/history/DMoney/ReaverSe/sinuni_hung
DMoney, Smandon, timotree	1.39	1	https://hanab.live/history/DMoney/Smandon/timotree
DMoney, TheDaniMan, TimeHoodie	1.39	1	https://hanab.live/history/DMoney/TheDaniMan/TimeHoodie
DMoney, joano580, newsun	1.39	1	https://hanab.live/history/DMoney/joano580/newsun
DMoney, maxeymo, wump	1.39	1	https://hanab.live/history/DMoney/maxeymo/wump
DaBeast, DMoney, Kyle, MarkusKahlsen	1.39	1	https://hanab.live/history/DaBeast/DMoney/Kyle/MarkusKahlsen
DaBeast, MarkusKahlsen, mystus	1.39	1	https://hanab.live/history/DaBeast/MarkusKahlsen/mystus
DaBeast, Sturm, Tailz	1.39	1	https://hanab.live/history/DaBeast/Sturm/Tailz
DaBeast, newduke, Sturm	1.39	1	https://hanab.live/history/DaBeast/newduke/Sturm
DaBeast, newsun, TimeHoodie	1.39	1	https://hanab.live/history/DaBeast/newsun/TimeHoodie
DarthGandalf, MalachiteMoa, Onen	1.39	1	https://hanab.live/history/DarthGandalf/MalachiteMoa/Onen
DarthGandalf, knaphill, possum	1.39	1	https://hanab.live/history/DarthGandalf/knaphill/possum
DarthGandalf, maddys, maxeymo, wshull	1.39	1	https://hanab.live/history/DarthGandalf/maddys/maxeymo/wshull
Div, ebin_noob, Fey, MangoPie	1.39	1	https://hanab.live/history/Div/ebin_noob/Fey/MangoPie
Doge, ksfortson, wump	1.39	1	https://hanab.live/history/Doge/ksfortson/wump
Dr_Kakashi, IAMJEFF, pianoblook	1.39	1	https://hanab.live/history/Dr_Kakashi/IAMJEFF/pianoblook
Dr_Kakashi, James, kooolant	1.39	1	https://hanab.live/history/Dr_Kakashi/James/kooolant
Dr_Kakashi, LaFayetteX, pianoblook	1.39	1	https://hanab.live/history/Dr_Kakashi/LaFayetteX/pianoblook
Dr_Kakashi, RaKXeR, scharkbite	1.39	1	https://hanab.live/history/Dr_Kakashi/RaKXeR/scharkbite
Dr_Kakashi, efaust, wjomlex	1.39	1	https://hanab.live/history/Dr_Kakashi/efaust/wjomlex
Dr_Kakashi, kimbifille, TimeHoodie	1.39	1	https://hanab.live/history/Dr_Kakashi/kimbifille/TimeHoodie
Dr_Kakashi, kimbifille, sjdrodge, timotree	1.39	1	https://hanab.live/history/Dr_Kakashi/kimbifille/sjdrodge/timotree
Dr_Kakashi, kopen, Valetta6789	1.39	1	https://hanab.live/history/Dr_Kakashi/kopen/Valetta6789
FairyBoots, MangoPie, Sturm	1.39	1	https://hanab.live/history/FairyBoots/MangoPie/Sturm
FairyBoots, joano580, Neema, yagami_black, yuto	1.39	1	https://hanab.live/history/FairyBoots/joano580/Neema/yagami_black/yuto
FairyBoots, joelw, rahsosprout	1.39	1	https://hanab.live/history/FairyBoots/joelw/rahsosprout
Feich59, pianoblook, piper	1.39	1	https://hanab.live/history/Feich59/pianoblook/piper
Fey, Lanvin, MangoPie	1.39	1	https://hanab.live/history/Fey/Lanvin/MangoPie
Fey, MarkusKahlsen, Pablo-	1.39	1	https://hanab.live/history/Fey/MarkusKahlsen/Pablo-
Fey, katian, Wittvector	1.39	1	https://hanab.live/history/Fey/katian/Wittvector
Fireheart, James, Valetta6789	1.39	1	https://hanab.live/history/Fireheart/James/Valetta6789
Fireheart, Lanvin, wump	1.39	1	https://hanab.live/history/Fireheart/Lanvin/wump
Fireheart, Libster, Romain672	1.39	1	https://hanab.live/history/Fireheart/Libster/Romain672
Fireheart, kimbifille, Valetta6789	1.39	2	https://hanab.live/history/Fireheart/kimbifille/Valetta6789
Fireheart, kopen, sjdrodge	1.39	1	https://hanab.live/history/Fireheart/kopen/sjdrodge
Fireheart, kopen, swineherd	1.39	1	https://hanab.live/history/Fireheart/kopen/swineherd
Fireheart, melwen, TheDaniMan	1.39	1	https://hanab.live/history/Fireheart/melwen/TheDaniMan
Fireheart, micerang, Romain672	1.39	1	https://hanab.live/history/Fireheart/micerang/Romain672
Floriman, IAMJEFF, Valetta6789	1.39	1	https://hanab.live/history/Floriman/IAMJEFF/Valetta6789
Floriman, Kyle, RaKXeR, TimeHoodie	1.39	1	https://hanab.live/history/Floriman/Kyle/RaKXeR/TimeHoodie
Floriman, Kyle, letical, scharkbite	1.39	1	https://hanab.live/history/Floriman/Kyle/letical/scharkbite
Floriman, Kyle, scharkbite	1.39	1	https://hanab.live/history/Floriman/Kyle/scharkbite
Floriman, jack67889, Kyle	1.39	1	https://hanab.live/history/Floriman/jack67889/Kyle
Floriman, kimbifille, plus	1.39	1	https://hanab.live/history/Floriman/kimbifille/plus
Floriman, kodomazer, Livia	1.39	1	https://hanab.live/history/Floriman/kodomazer/Livia
Floriman, plus, TimeHoodie, wortel	1.39	1	https://hanab.live/history/Floriman/plus/TimeHoodie/wortel
FrozenStella, GameConqueror, ReaverSe, ssh8539	1.39	1	https://hanab.live/history/FrozenStella/GameConqueror/ReaverSe/ssh8539
G4M8, Razvogor, ZeNertox	1.39	1	https://hanab.live/history/G4M8/Razvogor/ZeNertox
GamerSKTrashCan, James, kodomazer	1.39	1	https://hanab.live/history/GamerSKTrashCan/James/kodomazer
HelanaAshryvr, James, TheDaniMan	1.39	1	https://hanab.live/history/HelanaAshryvr/James/TheDaniMan
HelanaAshryvr, Lanvin, swineherd	1.39	1	https://hanab.live/history/HelanaAshryvr/Lanvin/swineherd
HelanaAshryvr, RavenGr, TimeHoodie	1.39	1	https://hanab.live/history/HelanaAshryvr/RavenGr/TimeHoodie
HelanaAshryvr, joelw, omegaxis, qqqq	1.39	1	https://hanab.live/history/HelanaAshryvr/joelw/omegaxis/qqqq
HelanaAshryvr, kooolant, MarkusKahlsen, Nitrate	1.39	1	https://hanab.live/history/HelanaAshryvr/kooolant/MarkusKahlsen/Nitrate
HelanaAshryvr, kooolant, micerang	1.39	1	https://hanab.live/history/HelanaAshryvr/kooolant/micerang
HelanaAshryvr, kooolant, omegaxis, TimeHoodie	1.39	1	https://hanab.live/history/HelanaAshryvr/kooolant/omegaxis/TimeHoodie
HelanaAshryvr, maddys, wshull	1.39	1	https://hanab.live/history/HelanaAshryvr/maddys/wshull
HelanaAshryvr, melwen, Romain672	1.39	1	https://hanab.live/history/HelanaAshryvr/melwen/Romain672
HelanaAshryvr, melwen, Takis	1.39	1	https://hanab.live/history/HelanaAshryvr/melwen/Takis
HelanaAshryvr, rahsosprout, TimeHoodie	1.39	1	https://hanab.live/history/HelanaAshryvr/rahsosprout/TimeHoodie
IAMJEFF, Razvogor, Valetta6789	1.39	1	https://hanab.live/history/IAMJEFF/Razvogor/Valetta6789
IAMJEFF, scharkbite, Valetta6789	1.39	1	https://hanab.live/history/IAMJEFF/scharkbite/Valetta6789
IsabeltheCat, Pablo-, vEnhance	1.39	1	https://hanab.live/history/IsabeltheCat/Pablo-/vEnhance
IsabeltheCat, mystus, timotree	1.39	1	https://hanab.live/history/IsabeltheCat/mystus/timotree
IsabeltheCat, orucsoraihc, yuto	1.39	1	https://hanab.live/history/IsabeltheCat/orucsoraihc/yuto
Jake_Stiles, Kyle, scharkbite	1.39	1	https://hanab.live/history/Jake_Stiles/Kyle/scharkbite
James, Kyle, MarkusKahlsen	1.39	1	https://hanab.live/history/James/Kyle/MarkusKahlsen
James, Libster, qqqq	1.39	1	https://hanab.live/history/James/Libster/qqqq
James, Razgovor, scharkbite, sjdrodge	1.39	1	https://hanab.live/history/James/Razgovor/scharkbite/sjdrodge
James, kimbifille, plus	1.39	1	https://hanab.live/history/James/kimbifille/plus
James, kimbifille, scharkbite	1.39	1	https://hanab.live/history/James/kimbifille/scharkbite
James, kopen, NoMercy	1.39	1	https://hanab.live/history/James/kopen/NoMercy
James, micerang, scharkbite	1.39	1	https://hanab.live/history/James/micerang/scharkbite
Kyle, Libster, Valetta6789	1.39	1	https://hanab.live/history/Kyle/Libster/Valetta6789
Kyle, Maiorskills, micerang, Sucubis	1.39	1	https://hanab.live/history/Kyle/Maiorskills/micerang/Sucubis
Kyle, newduke, Smandon, timotree	1.39	1	https://hanab.live/history/Kyle/newduke/Smandon/timotree
Kyle, rz, timotree	1.39	1	https://hanab.live/history/Kyle/rz/timotree
Lanvin, Lel0uch, rahsosprout	1.39	1	https://hanab.live/history/Lanvin/Lel0uch/rahsosprout
Lanvin, MangoPie, wump	1.39	1	https://hanab.live/history/Lanvin/MangoPie/wump
Lanvin, MarkusKahlsen, Onen	1.39	1	https://hanab.live/history/Lanvin/MarkusKahlsen/Onen
Lanvin, Spieler42, wump	1.39	1	https://hanab.live/history/Lanvin/Spieler42/wump
Lanvin, macanek, Wittvector	1.39	1	https://hanab.live/history/Lanvin/macanek/Wittvector
Lanvin, omegaxis, orucsoraihc	1.39	1	https://hanab.live/history/Lanvin/omegaxis/orucsoraihc
Lanvin, pianoblook, qqqq	1.39	1	https://hanab.live/history/Lanvin/pianoblook/qqqq
Lanvin, ricardodd, robense, wump	1.39	1	https://hanab.live/history/Lanvin/ricardodd/robense/wump
Lanvin, robense, Sturm	1.39	1	https://hanab.live/history/Lanvin/robense/Sturm
Lanvin, rz, Wittvector	1.39	1	https://hanab.live/history/Lanvin/rz/Wittvector
Lel0uch, melwen, pianoblook	1.39	1	https://hanab.live/history/Lel0uch/melwen/pianoblook
Lel0uch, micerang, omegaxis	1.39	1	https://hanab.live/history/Lel0uch/micerang/omegaxis
Lel0uch, newduke, TheDaniMan	1.39	1	https://hanab.live/history/Lel0uch/newduke/TheDaniMan
Libster, NoMercy, sjdrodge	1.39	1	https://hanab.live/history/Libster/NoMercy/sjdrodge
MKQ, newduke, Sturm	1.39	1	https://hanab.live/history/MKQ/newduke/Sturm
MalachiteMoa, ReaverSe, wump	1.39	1	https://hanab.live/history/MalachiteMoa/ReaverSe/wump
MarkusKahlsen, Onen, TimeHoodie	1.39	1	https://hanab.live/history/MarkusKahlsen/Onen/TimeHoodie
MarkusKahlsen, melwen, Nitrate2	1.39	1	https://hanab.live/history/MarkusKahlsen/melwen/Nitrate2
MarkusKahlsen, micerang, will.i.am	1.39	1	https://hanab.live/history/MarkusKahlsen/micerang/will.i.am
MarkusKahlsen, plus, wump	1.39	1	https://hanab.live/history/MarkusKahlsen/plus/wump
MarkusKahlsen, scharkbite, XMIL	1.39	1	https://hanab.live/history/MarkusKahlsen/scharkbite/XMIL
MarkusKahlsen, sephiroth, swineherd, Zakisan	1.39	1	https://hanab.live/history/MarkusKahlsen/sephiroth/swineherd/Zakisan
Nitrate2, TimeHoodie, timotree	1.39	1	https://hanab.live/history/Nitrate2/TimeHoodie/timotree
Nitrate2, plus, TheDaniMan	1.39	1	https://hanab.live/history/Nitrate2/plus/TheDaniMan
Nitrate2, sin_faith, TimeHoodie	1.39	1	https://hanab.live/history/Nitrate2/sin_faith/TimeHoodie
Onen, sydneyf, Veexliat	1.39	1	https://hanab.live/history/Onen/sydneyf/Veexliat
Pablo-, Sucubis, XMIL	1.39	1	https://hanab.live/history/Pablo-/Sucubis/XMIL
Pablo-, sephiroth, XMIL	1.39	1	https://hanab.live/history/Pablo-/sephiroth/XMIL
Pablo-, sin_faith, Sucubis	1.39	1	https://hanab.live/history/Pablo-/sin_faith/Sucubis
ReaverSe, sinuni_hung, wump	1.39	1	https://hanab.live/history/ReaverSe/sinuni_hung/wump
ace201, Onen, TimeHoodie	1.39	1	https://hanab.live/history/ace201/Onen/TimeHoodie
ace201, ReaverSe, sinuni_hung	1.39	1	https://hanab.live/history/ace201/ReaverSe/sinuni_hung
ace201, TheDaniMan, will.i.am	1.39	1	https://hanab.live/history/ace201/TheDaniMan/will.i.am
ace201, arv, ReaverSe	1.39	1	https://hanab.live/history/ace201/arv/ReaverSe
ace201, bjnh, IsabeltheCat, scharkbite	1.39	2	https://hanab.live/history/ace201/bjnh/IsabeltheCat/scharkbite
ace201, caña, rahsosprout	1.39	1	https://hanab.live/history/ace201/caña/rahsosprout
ace201, derekcheah, Lel0uch	1.39	1	https://hanab.live/history/ace201/derekcheah/Lel0uch
ace201, dobi, IAMJEFF	1.39	1	https://hanab.live/history/ace201/dobi/IAMJEFF
ace201, dobi, MarkusKahlsen, melwen	1.39	1	https://hanab.live/history/ace201/dobi/MarkusKahlsen/melwen
ace201, dramos, Nitrate, wump	1.39	1	https://hanab.live/history/ace201/dramos/Nitrate/wump
ace201, eliclax, Sturm	1.39	1	https://hanab.live/history/ace201/eliclax/Sturm
ace201, joelw, robense	1.39	1	https://hanab.live/history/ace201/joelw/robense
acpaige, thejazzagent, voss	1.39	3	https://hanab.live/history/acpaige/thejazzagent/voss
adis, HelanaAshryvr, TheDaniMan	1.39	1	https://hanab.live/history/adis/HelanaAshryvr/TheDaniMan
aitch2, ChristopheAF, Lel0uch	1.39	1	https://hanab.live/history/aitch2/ChristopheAF/Lel0uch
aitch2, ChristopheAF, mystus, TheDaniMan	1.39	1	https://hanab.live/history/aitch2/ChristopheAF/mystus/TheDaniMan
aitch2, HelanaAshryvr, Kyle, robense	1.39	1	https://hanab.live/history/aitch2/HelanaAshryvr/Kyle/robense
aitch2, HelanaAshryvr, MarkusKahlsen, TimeHoodie	1.39	1	https://hanab.live/history/aitch2/HelanaAshryvr/MarkusKahlsen/TimeHoodie
aitch2, HelanaAshryvr, Pablo-	1.39	1	https://hanab.live/history/aitch2/HelanaAshryvr/Pablo-
aitch2, Kyle, Lanvin	1.39	1	https://hanab.live/history/aitch2/Kyle/Lanvin
aitch2, Kyle, MarkusKahlsen	1.39	1	https://hanab.live/history/aitch2/Kyle/MarkusKahlsen
aitch2, Lanvin, MarkusKahlsen	1.39	1	https://hanab.live/history/aitch2/Lanvin/MarkusKahlsen
aitch2, Lanvin, TheDaniMan	1.39	1	https://hanab.live/history/aitch2/Lanvin/TheDaniMan
aitch2, Lanvin, qqqq, robense	1.39	1	https://hanab.live/history/aitch2/Lanvin/qqqq/robense
aitch2, arv, newduke, yuto	1.39	1	https://hanab.live/history/aitch2/arv/newduke/yuto
aitch2, kappatosity, louietyj	1.39	1	https://hanab.live/history/aitch2/kappatosity/louietyj
aitch2, mystus, newduke, newsun	1.39	1	https://hanab.live/history/aitch2/mystus/newduke/newsun
aitch2, omegaxis, qqqq	1.39	1	https://hanab.live/history/aitch2/omegaxis/qqqq
alphabeta, Dr_Kakashi, duckmammal	1.39	1	https://hanab.live/history/alphabeta/Dr_Kakashi/duckmammal
amattias, Andreasz, percolate, Virgil	1.39	1	https://hanab.live/history/amattias/Andreasz/percolate/Virgil
antitelharsic, aquarelle, MangoPie	1.39	1	https://hanab.live/history/antitelharsic/aquarelle/MangoPie
antitelharsic, derekcheah, joelwool, piper	1.39	1	https://hanab.live/history/antitelharsic/derekcheah/joelwool/piper
antitelharsic, dobi, robense	1.39	1	https://hanab.live/history/antitelharsic/dobi/robense
aquarelle, HelanaAshryvr, rahsosprout	1.39	1	https://hanab.live/history/aquarelle/HelanaAshryvr/rahsosprout
archi42, CIken, MKQ	1.39	1	https://hanab.live/history/archi42/CIken/MKQ
arv, DMoney, Sturm	1.39	1	https://hanab.live/history/arv/DMoney/Sturm
arv, Onen, TheDaniMan	1.39	1	https://hanab.live/history/arv/Onen/TheDaniMan
arv, caña, NumerateClutter, wump	1.39	1	https://hanab.live/history/arv/caña/NumerateClutter/wump
arv, derekcheah, sin_faith, TheDaniMan	1.39	1	https://hanab.live/history/arv/derekcheah/sin_faith/TheDaniMan
arv, elamate90, ReaverSe	1.39	1	https://hanab.live/history/arv/elamate90/ReaverSe
arv, joelw, ReaverSe	1.39	1	https://hanab.live/history/arv/joelw/ReaverSe
arv, joelw, newduke, Varius	1.39	1	https://hanab.live/history/arv/joelw/newduke/Varius
arv, ksfortson, Sturm	1.39	1	https://hanab.live/history/arv/ksfortson/Sturm
arv, maxeymo, newduke	1.39	1	https://hanab.live/history/arv/maxeymo/newduke
arv, maxupicchu, newsun	1.39	1	https://hanab.live/history/arv/maxupicchu/newsun
arv, micerang, will.i.am	1.39	1	https://hanab.live/history/arv/micerang/will.i.am
asaelr, Bonja97, Fey, padi	1.39	1	https://hanab.live/history/asaelr/Bonja97/Fey/padi
asaelr, DMoney, Dr_Kakashi	1.39	2	https://hanab.live/history/asaelr/DMoney/Dr_Kakashi
asaelr, Fey, Floriman	1.39	1	https://hanab.live/history/asaelr/Fey/Floriman
asaelr, Fey, ricardodd	1.39	1	https://hanab.live/history/asaelr/Fey/ricardodd
asaelr, IAMJEFF, qqqq	1.39	1	https://hanab.live/history/asaelr/IAMJEFF/qqqq
asaelr, James, Kyle	1.39	1	https://hanab.live/history/asaelr/James/Kyle
asaelr, Kyle, Libster	1.39	1	https://hanab.live/history/asaelr/Kyle/Libster
asaelr, Kyle, Shos, wortel	1.39	1	https://hanab.live/history/asaelr/Kyle/Shos/wortel
asaelr, MarkusKahlsen, melwen, Nitrate2	1.39	1	https://hanab.live/history/asaelr/MarkusKahlsen/melwen/Nitrate2
asaelr, avanderwalde, indego	1.39	1	https://hanab.live/history/asaelr/avanderwalde/indego
asaelr, bjnh, IsabeltheCat, Wittvector	1.39	1	https://hanab.live/history/asaelr/bjnh/IsabeltheCat/Wittvector
asaelr, bjnh, Lel0uch	1.39	1	https://hanab.live/history/asaelr/bjnh/Lel0uch
asaelr, joelwool, TheDaniMan	1.39	1	https://hanab.live/history/asaelr/joelwool/TheDaniMan
asaelr, pianoblook, scharkbite	1.39	1	https://hanab.live/history/asaelr/pianoblook/scharkbite
avanderwalde, HelanaAshryvr, jeff10, scharkbite	1.39	1	https://hanab.live/history/avanderwalde/HelanaAshryvr/jeff10/scharkbite
avanderwalde, JerryYang, newduke, rkass	1.39	1	https://hanab.live/history/avanderwalde/JerryYang/newduke/rkass
avanderwalde, Pablo-, rkass	1.39	1	https://hanab.live/history/avanderwalde/Pablo-/rkass
awe, invarse, Kyle, micerang	1.39	1	https://hanab.live/history/awe/invarse/Kyle/micerang
axe_y, Razvogor, ZeNertox	1.39	2	https://hanab.live/history/axe_y/Razvogor/ZeNertox
baads, frosty104, jack67889, Wittvector	1.39	1	https://hanab.live/history/baads/frosty104/jack67889/Wittvector
banjoleb, PMP, StKildaFan	1.39	1	https://hanab.live/history/banjoleb/PMP/StKildaFan
bhudnell, Feer, tyler	1.39	1	https://hanab.live/history/bhudnell/Feer/tyler
bjnh, Bot-Fiora, mystus	1.39	1	https://hanab.live/history/bjnh/Bot-Fiora/mystus
bjnh, Lel0uch, melwen	1.39	1	https://hanab.live/history/bjnh/Lel0uch/melwen
bjnh, dobi, Fey, Lanvin	1.39	1	https://hanab.live/history/bjnh/dobi/Fey/Lanvin
bjnh, kevincaseytdk1, wump	1.39	1	https://hanab.live/history/bjnh/kevincaseytdk1/wump
bjnh, newduke, ReaverSe, yuto	1.39	1	https://hanab.live/history/bjnh/newduke/ReaverSe/yuto
bjnh, newduke, robense, wump	1.39	1	https://hanab.live/history/bjnh/newduke/robense/wump
bjnh, rahsosprout, wump	1.39	1	https://hanab.live/history/bjnh/rahsosprout/wump
bob65536, kacasey1, newduke, yuto	1.39	1	https://hanab.live/history/bob65536/kacasey1/newduke/yuto
catula, dobi, Meowie	1.39	1	https://hanab.live/history/catula/dobi/Meowie
catula, eevee, jack67889, nitawa, rz, Sucubis	1.39	1	https://hanab.live/history/catula/eevee/jack67889/nitawa/rz/Sucubis
catula, jack67889, sin_faith, Sucubis	1.39	1	https://hanab.live/history/catula/jack67889/sin_faith/Sucubis
caña, HelanaAshryvr, joano580	1.39	1	https://hanab.live/history/caña/HelanaAshryvr/joano580
caña, kacasey1, rahsosprout	1.39	1	https://hanab.live/history/caña/kacasey1/rahsosprout
caña, kevincaseytdk1, nwajfromoz	1.39	1	https://hanab.live/history/caña/kevincaseytdk1/nwajfromoz
charmander, frosty104, Lel0uch, postmans	1.39	1	https://hanab.live/history/charmander/frosty104/Lel0uch/postmans
colton, HelanaAshryvr, MalachiteMoa	1.39	1	https://hanab.live/history/colton/HelanaAshryvr/MalachiteMoa
colton, jeff10, sephiroth	1.39	1	https://hanab.live/history/colton/jeff10/sephiroth
corys, joelw, ReaverSe	1.39	1	https://hanab.live/history/corys/joelw/ReaverSe
derekcheah, Dr_Kakashi, IAMJEFF, TheDaniMan	1.39	1	https://hanab.live/history/derekcheah/Dr_Kakashi/IAMJEFF/TheDaniMan
derekcheah, HelanaAshryvr, omegaxis	1.39	1	https://hanab.live/history/derekcheah/HelanaAshryvr/omegaxis
derekcheah, HelanaAshryvr, squirrel1988, TheDaniMan	1.39	1	https://hanab.live/history/derekcheah/HelanaAshryvr/squirrel1988/TheDaniMan
